order_id,order_date,status,category,listing_type,weight_class,unit_price,quantity,gross_amount,installments,refund_amount
MLB-120320,2026-07-28,paid,books,classic,standard,149.15,2,298.30,1,0.00
MLB-120321,2026-07-06,refunded,home,classic,standard,58.98,1,58.98,3,58.98
MLB-120322,2026-07-08,paid,home,classic,standard,15.76,2,31.52,1,0.00
MLB-120323,2026-07-02,partially_refunded,electronics,premium,heavy,522.46,3,1567.38,1,783.69
MLB-120324,2026-07-01,delivered,home,premium,standard,327.75,2,655.50,3,0.00
MLB-120325,2026-07-01,cancelled,fashion,classic,standard,118.08,1,118.08,1,0.00
MLB-120326,2026-07-17,delivered,home,classic,standard,290.72,1,290.72,1,0.00
MLB-120327,2026-07-03,delivered,toys,premium,standard,1133.97,2,2267.94,12,0.00
MLB-120328,2026-07-28,paid,home,classic,heavy,1482.47,1,1482.47,1,0.00
MLB-120329,2026-07-25,paid,electronics,classic,heavy,1665.09,1,1665.09,3,0.00
MLB-120330,2026-07-10,refunded,toys,classic,standard,1659.96,2,3319.92,1,3319.92
MLB-120331,2026-07-15,paid,books,premium,standard,119.66,3,358.98,6,0.00
MLB-120332,2026-07-17,paid,home,premium,standard,45.03,1,45.03,1,0.00
MLB-120333,2026-07-20,refunded,fashion,classic,standard,1293.87,1,1293.87,1,1293.87
MLB-120334,2026-07-04,paid,books,premium,standard,75.32,3,225.96,1,0.00
MLB-120335,2026-07-03,delivered,home,classic,standard,31.19,3,93.57,1,0.00
MLB-120336,2026-07-20,paid,fashion,classic,standard,2172.31,1,2172.31,1,0.00
MLB-120337,2026-07-27,delivered,electronics,premium,standard,379.77,1,379.77,1,0.00
MLB-120338,2026-07-28,paid,books,premium,standard,27.73,1,27.73,3,0.00
MLB-120339,2026-07-06,paid,fashion,classic,standard,81.17,1,81.17,1,0.00
MLB-120340,2026-07-02,delivered,electronics,premium,heavy,401.02,1,401.02,3,0.00
MLB-120341,2026-07-17,paid,toys,classic,standard,1649.76,2,3299.52,3,0.00
MLB-120342,2026-07-17,delivered,home,classic,standard,47.07,2,94.14,1,0.00
MLB-120343,2026-07-06,delivered,home,classic,standard,47.01,2,94.02,1,0.00
MLB-120344,2026-07-24,paid,fashion,classic,standard,699.38,1,699.38,1,0.00
MLB-120345,2026-07-15,delivered,books,premium,standard,18.67,1,18.67,10,0.00
MLB-120346,2026-07-01,delivered,home,classic,standard,283.19,1,283.19,3,0.00
MLB-120347,2026-07-22,delivered,home,premium,standard,32.78,1,32.78,10,0.00
MLB-120348,2026-07-08,paid,books,premium,standard,1095.76,3,3287.28,10,0.00
MLB-120349,2026-07-09,delivered,books,premium,standard,197.39,1,197.39,6,0.00
MLB-120350,2026-07-17,delivered,books,premium,standard,20.62,1,20.62,10,0.00
MLB-120351,2026-07-21,cancelled,fashion,premium,standard,1352.38,2,2704.76,3,0.00
MLB-120352,2026-07-14,delivered,books,premium,standard,1294.24,2,2588.48,1,0.00
MLB-120353,2026-07-17,delivered,toys,premium,standard,56.56,1,56.56,3,0.00
MLB-120354,2026-07-09,paid,home,premium,standard,23.52,3,70.56,1,0.00
MLB-120355,2026-07-26,delivered,home,classic,heavy,2079.49,1,2079.49,3,0.00
MLB-120356,2026-07-25,delivered,books,premium,standard,1262.91,1,1262.91,1,0.00
MLB-120357,2026-07-28,paid,toys,premium,standard,1372.40,1,1372.40,1,0.00
MLB-120358,2026-07-17,delivered,fashion,classic,standard,940.73,1,940.73,1,0.00
MLB-120359,2026-07-08,delivered,fashion,premium,standard,198.68,3,596.04,3,0.00
MLB-120360,2026-07-09,delivered,toys,classic,standard,19.80,2,39.60,3,0.00
MLB-120361,2026-07-13,paid,fashion,classic,standard,100.89,2,201.78,1,0.00
MLB-120362,2026-07-22,paid,books,classic,standard,194.43,1,194.43,1,0.00
MLB-120363,2026-07-20,paid,toys,classic,standard,338.18,1,338.18,3,0.00
MLB-120364,2026-07-13,paid,home,classic,standard,351.76,1,351.76,1,0.00
MLB-120365,2026-07-03,delivered,fashion,premium,standard,1041.51,1,1041.51,1,0.00
MLB-120366,2026-07-19,delivered,fashion,classic,standard,2281.20,1,2281.20,1,0.00
MLB-120367,2026-07-14,paid,electronics,classic,heavy,1580.05,3,4740.15,1,0.00
MLB-120368,2026-07-23,delivered,electronics,classic,standard,249.48,2,498.96,1,0.00
MLB-120369,2026-07-16,paid,books,classic,standard,279.07,2,558.14,1,0.00
MLB-120370,2026-07-05,paid,electronics,premium,standard,286.91,3,860.73,1,0.00
MLB-120371,2026-07-08,paid,books,premium,standard,737.49,1,737.49,3,0.00
MLB-120372,2026-07-24,partially_refunded,home,classic,standard,37.53,1,37.53,1,11.26
MLB-120373,2026-07-10,paid,books,classic,standard,134.89,1,134.89,3,0.00
MLB-120374,2026-07-06,paid,home,classic,standard,193.94,1,193.94,1,0.00
MLB-120375,2026-07-18,delivered,toys,premium,standard,2355.47,1,2355.47,1,0.00
MLB-120376,2026-07-08,delivered,fashion,classic,standard,424.49,2,848.98,1,0.00
MLB-120377,2026-07-15,delivered,toys,classic,standard,372.54,1,372.54,1,0.00
MLB-120378,2026-07-09,paid,books,classic,standard,64.43,1,64.43,1,0.00
MLB-120379,2026-07-17,paid,home,classic,standard,295.30,3,885.90,1,0.00
MLB-120380,2026-07-01,paid,books,classic,standard,151.73,1,151.73,1,0.00
MLB-120381,2026-07-24,paid,home,classic,standard,66.25,1,66.25,1,0.00
MLB-120382,2026-07-22,delivered,toys,premium,standard,1889.18,1,1889.18,1,0.00
MLB-120383,2026-07-20,paid,home,classic,standard,74.26,1,74.26,1,0.00
MLB-120384,2026-07-22,delivered,home,classic,heavy,2024.15,3,6072.45,1,0.00
MLB-120385,2026-07-15,paid,toys,premium,standard,187.77,2,375.54,3,0.00
MLB-120386,2026-07-02,paid,electronics,classic,heavy,424.46,2,848.92,1,0.00
MLB-120387,2026-07-09,cancelled,home,premium,standard,47.94,1,47.94,1,0.00
MLB-120388,2026-07-16,delivered,books,classic,standard,40.18,2,80.36,1,0.00
MLB-120389,2026-07-25,delivered,electronics,classic,standard,71.68,3,215.04,3,0.00
MLB-120390,2026-07-16,paid,home,premium,standard,357.85,1,357.85,1,0.00
MLB-120391,2026-07-20,paid,electronics,premium,standard,20.55,2,41.10,12,0.00
MLB-120392,2026-07-02,delivered,toys,classic,standard,69.45,2,138.90,1,0.00
MLB-120393,2026-07-16,delivered,electronics,premium,standard,53.54,2,107.08,12,0.00
MLB-120394,2026-07-05,paid,home,classic,standard,29.81,1,29.81,1,0.00
MLB-120395,2026-07-19,paid,fashion,classic,standard,1765.85,1,1765.85,3,0.00
MLB-120396,2026-07-16,delivered,books,premium,standard,29.96,3,89.88,12,0.00
MLB-120397,2026-07-07,paid,home,premium,heavy,1455.61,1,1455.61,6,0.00
MLB-120398,2026-07-02,paid,home,premium,standard,138.32,1,138.32,1,0.00
MLB-120399,2026-07-28,refunded,electronics,classic,heavy,1540.85,1,1540.85,1,1540.85
MLB-120400,2026-07-06,delivered,home,classic,standard,63.18,1,63.18,1,0.00
